item_id,movie_title,release_year,genre
2508,Open Your Eyes,Abre los ojos,Drama Romance Sci-Fi
2509,In Too Deep,1999,Action Thriller
2510,American Pimp,1999,Documentary
2511,"Wonderful, Horrible Life of Leni Riefenstahl, The",Die Macht der Bilder,Documentary
2512,Stop Making Sense,1984,Documentary
2513,"Perfect Candidate, A",1996,Documentary
2514,Withnail and I,1987,Comedy
2515,Jason's Lyric,1994,Crime Drama
2516,Urbania,2000,Drama
2517,Under Suspicion,2000,Crime
2518,Cecil B. Demented,2000,Comedy
2519,Maya Lin: A Strong Clear Vision,1994,Documentary
2520,Tigerland,2000,Drama
2521,"Kiss Me, Guido",1997,Comedy
2522,Beautiful People,1999,Comedy
2523,Roseanna's Grave,For Roseanna,Comedy Romance
2524,Bliss,1997,Drama Romance
2525,Still Crazy,1998,Comedy Romance
2526,Music From Another Room,1998,Drama Romance
2527,Mad Love,1995,Drama Romance
2528,Cousin Bette,1998,Comedy
2529,Hamlet,2000,Drama
2530,French Twist,Gazon maudit,Comedy Romance
2531,Time Regained,Le Temps Retrouvé,Drama
2532,Wonderland,1999,Drama
2533,Trust,1990,Comedy Drama
2534,National Lampoon's Senior Trip,1995,Comedy
2535,Man of the House,1995,Comedy
2536,Out to Sea,1997,Comedy
2537,"Mirror, The",Zerkalo,Drama
2538,Dersu Uzala,1974,Adventure Drama
2539,Down by Law,1986,Comedy Drama
2540,Young Doctors in Love,1982,Comedy
2541,"Impostors, The",1998,Comedy
2542,Pal Joey,1957,Comedy Musical Romance
2543,White Man's Burden,1995,Drama
2544,Losing Isaiah,1995,Drama
2545,Sanjuro,1962,Action Adventure
2546,Crooklyn,1994,Comedy
2547,Crazy in Alabama,1999,Comedy Drama
2548,Chasers,1994,Comedy
2549,Girl 6,1996,Comedy
2550,Wide Awake,1998,Children's Comedy Drama
2551,Exorcist II: The Heretic,1977,Horror
2552,Melvin and Howard,1980,Drama
2553,Fanny and Alexander,1982,Drama
2554,"World of Apu, The",Apur Sansar,Drama
2555,Paradise Lost: The Child Murders at Robin Hood Hills,1996,Documentary
2556,Hands on a Hard Body,1996,Documentary
2557,Before the Rain,Pred dozhdot,Drama
2558,Ruby in Paradise,1993,Drama
2559,"Great Day in Harlem, A",1994,Documentary
2560,Once Upon a Time... When We Were Colored,1995,Drama
2561,"Last Temptation of Christ, The",1988,Drama
2562,Fled,1996,Action Adventure
2563,"Pest, The",1997,Comedy
2564,Money Talks,1997,Action Comedy
2565,Rosewood,1997,Drama
2566,Best Men,1997,Action Comedy Crime Drama
2567,Kama Sutra: A Tale of Love,1996,Romance
2568,Double Team,1997,Action
2569,Pet Sematary II,1992,Horror
2570,Children of the Corn III,1994,Horror
2571,Firestorm,1998,Action Adventure Thriller
2572,"Rage: Carrie 2, The",1999,Horror
2573,Dream for an Insomniac,1996,Drama Romance
2574,"Addiction, The",1995,Horror
2575,Night Flier,1997,Horror
2576,"Big Hit, The",1998,Action Comedy
2577,Lost & Found,1999,Comedy Romance
2578,Black Dog,1998,Action Thriller
2579,Sleepwalkers,1992,Horror
2580,Chill Factor,1999,Action Thriller
2581,Drunks,1997,Drama
2582,Judgment Night,1993,Action
2583,"Dark Half, The",1993,Horror Mystery
2584,Bats,1999,Horror Thriller
2585,Shaft's Big Score!,1972,Action Crime
2586,Music of the Heart,1999,Drama
2587,Bad Taste,1987,Comedy Horror
2588,How to Stuff a Wild Bikini,1965,Comedy
2589,Tarantula,1955,Horror Sci-Fi
2590,It Conquered the World,1956,Sci-Fi
2591,Blackbeard's Ghost,1968,Children's Comedy
2592,Bikini Beach,1964,Comedy
2593,Pajama Party,1964,Comedy
2594,Stonewall,1995,Drama
2595,Star Maps,1997,Drama
2596,200 Cigarettes,1999,Comedy Drama
2597,Pet Sematary,1989,Horror
2598,"Pompatus of Love, The",1996,Comedy Drama
2599,Baby... Secret of the Lost Legend,1985,Adventure Sci-Fi
2600,Twin Peaks: Fire Walk with Me,1992,Drama Mystery
2601,Benji the Hunted,1987,Adventure Children's
2602,For the Love of Benji,1977,Adventure Children's
2603,Three Wishes,1995,Drama
2604,Police Story 4: Project S,Chao ji ji hua,Action
2605,Fletch Lives,1989,Comedy
2606,"Year My Voice Broke, The",1987,Drama
2607,"Winter Guest, The",1997,Drama
2608,Cimarron,1931,Western
2609,Life,1999,Comedy
2610,"Life of Émile Zola, The",1937,Drama
2611,"Jerky Boys, The",1994,Comedy
2612,"Greatest Show on Earth, The",1952,Drama
2613,"Place in the Sun, A",1951,Drama Romance
2614,American Dream,1990,Documentary
2615,My Best Fiend,Mein liebster Feind,Documentary
2616,Aparajito,1956,Drama
2617,Rosetta,1999,Drama
2618,Two Family House,2000,Drama
2619,"Whole Wide World, The",1996,Drama
2620,Love & Sex,2000,Comedy Romance
2621,Alphaville,1965,Sci-Fi
2622,"Face in the Crowd, A",1957,Drama
2623,Torn Curtain,1966,Thriller
2624,Repulsion,1965,Thriller
2625,Nights of Cabiria,Le Notti di Cabiria,Drama
2626,Where the Buffalo Roam,1980,Comedy
2627,"Assignment, The",1997,Thriller
2628,Matewan,1987,Drama
2629,"Cup, The",Phörpa,Comedy
2630,Another Day in Paradise,1998,Drama
2631,Contempt,Le Mépris,Drama
2632,Beat the Devil,1954,Comedy Drama
2633,"Life and Times of Hank Greenberg, The",1998,Documentary
2634,Peeping Tom,1960,Drama Horror Thriller
2635,Besieged,L' Assedio,Drama
2636,On the Beach,1959,Drama
2637,Following,1998,Drama
2638,"Color of Paradise, The",Rang-e Khoda,Drama
2639,It Came from Hollywood,1982,Comedy Documentary
2640,Mute Witness,1994,Thriller
2641,Prick Up Your Ears,1987,Drama
2642,Limelight,1952,Drama
2643,Get Bruce,1999,Documentary
2644,Smiling Fish and Goat on Fire,1999,Drama
2645,Cutter's Way,1981,Drama Thriller
2646,Splendor,1999,Comedy
2647,Manon of the Spring,Manon des sources,Drama
2648,Crossfire,1947,Crime Film-Noir
2649,"Decline of Western Civilization Part II: The Metal Years, The",1988,Documentary
2650,Phantasm II,1988,Horror
2651,Heidi Fleiss: Hollywood Madam,1995,Documentary
2652,Fitzcarraldo,1982,Adventure Drama
2653,Stalker,1979,Mystery Sci-Fi
2654,Holy Smoke,1999,Drama
2655,Permanent Midnight,1998,Drama
2656,"Brandon Teena Story, The",1998,Documentary
2657,Hideous Kinky,1998,Drama
2658,Surviving Picasso,1996,Drama
2659,Meatballs Part II,1984,Comedy
2660,Who's That Girl?,1987,Comedy
2661,Burglar,1987,Comedy
2662,"Glass Bottom Boat, The",1966,Comedy Romance
2663,"Player's Club, The",1998,Action Drama
2664,Dangerous Minds,1995,Drama
2665,Amityville 3-D,1983,Horror
2666,52 Pick-Up,1986,Action Mystery Thriller
2667,"Good Mother, The",1988,Drama
2668,My Boyfriend's Back,1993,Comedy
2669,"Ciao, Professore!",Io speriamo che me la cavo ,Drama
2670,Last Night,1998,Thriller
2671,It's My Party,1995,Drama
2672,"Map of the World, A",1999,Drama
2673,Bastard Out of Carolina,1996,Drama
2674,Marvin's Room,1996,Drama
2675,"Soldier's Daughter Never Cries, A",1998,Drama
2676,Shiloh,1997,Children's Drama
2677,"Van, The",1996,Comedy Drama
2678,"Education of Little Tree, The",1997,Drama
2679,Grace of My Heart,1996,Comedy Drama
2680,Three Seasons,1999,Drama
2681,Gloria,1999,Drama Thriller
2682,"Harmonists, The",1997,Drama
2683,My Life So Far,1999,Drama
2684,Picture Bride,1995,Drama Romance
2685,Sarafina!,1992,Drama
2686,Mrs. Parker and the Vicious Circle,1994,Drama
2687,Home for the Holidays,1995,Drama
2688,Boys Life,1995,Drama
2689,Jane Eyre,1996,Drama Romance
2690,My Favorite Season,1993,Drama
2691,King of the Hill,1993,Drama
2692,Phantasm IV: Oblivion,1998,Horror
2693,Above the Rim,1994,Drama
2694,Steal This Movie!,2000,Drama
2695,"Phantom, The",1996,Adventure
2696,Fire Down Below,1997,Action Drama Thriller
2697,Chopping Mall,a.k.a. Killbots,Action Horror Sci-Fi
2698,No Escape,1994,Action Sci-Fi
2699,White Sands,1992,Drama Thriller
2700,Surviving the Game,1994,Action Adventure Thriller
2701,Romance,1999,Drama Romance
2702,Woman on Top,2000,Comedy Romance
2703,"Stupids, The",1996,Comedy
2704,"Great White Hype, The",1996,Comedy
2705,Repossessed,1990,Comedy
2706,Slam,1998,Drama
2707,8 Heads in a Duffel Bag,1997,Comedy
2708,"Grass Harp, The",1995,Drama
2709,"General, The",1998,Crime
2710,"Emperor and the Assassin, The",Jing ke ci qin wang,Drama
2711,Titus,1999,Drama
2712,After Life,1998,Drama
2713,"Day of the Beast, The",El Día de la bestia,Comedy Horror Thriller
2714,Live Flesh,1997,Drama
2715,Gothic,1986,Drama Horror
2716,"Lovers of the Arctic Circle, The",Los Amantes del Círculo Polar,Drama Romance
2717,Freedom for Us,À nous la liberté ,Comedy
2718,Tarzan and the Lost City,1998,Action Adventure
2719,"Minus Man, The",1999,Drama Mystery
2720,Children of the Corn IV: The Gathering,1996,Horror
2721,"Saint of Fort Washington, The",1993,Drama
2722,"White Balloon, The",Badkonake Sefid ,Drama
2723,Goya in Bordeaux,Goya en Bodeos,Drama
2724,M. Butterfly,1993,Drama
2725,"Family Thing, A",1996,Comedy Drama
2726,In the Realm of the Senses,Ai no corrida,Drama
2727,Rocket Man,1997,Comedy
2728,Trial and Error,1997,Comedy Romance
2729,At First Sight,1999,Drama
2730,Now and Then,1995,Drama
2731,"Pyromaniac's Love Story, A",1995,Comedy Romance
2732,"Blood In, Blood Out",a.k.a. Bound by Honor,Crime Drama
2733,Simpatico,1999,Comedy Drama
2734,Still Breathing,1997,Comedy Romance
2735,Sugar Town,1999,Comedy
2736,Cat People,1982,Horror
2737,Play it to the Bone,1999,Comedy Drama
2738,Senseless,1998,Comedy
2739,Frankenstein Meets the Wolf Man,1943,Horror
2740,Kissing a Fool,1998,Comedy Romance
2741,Jury Duty,1995,Comedy
2742,"Scarlet Letter, The",1995,Drama
2743,"Air Up There, The",1994,Comedy
2744,Cobb,1994,Drama
2745,Calendar Girl,1993,Drama
2746,Clean Slate,1994,Comedy
2747,"Mystery, Alaska",1999,Comedy
2748,Celtic Pride,1996,Comedy
2749,Indian Summer,a.k.a. Alive & Kicking,Comedy Drama
2750,Friends & Lovers,1999,Comedy Drama Romance
2751,Digimon: The Movie,2000,Adventure Animation Children's
2752,One Tough Cop,1998,Action Drama
2753,Boiling Point,1993,Action Drama
2754,"Endless Summer, The",1966,Documentary
2755,Get Carter,1971,Thriller
2756,Amateur,1994,Crime Drama Thriller
2757,Tales of Terror,1962,Horror
2758,Turbulence,1997,Thriller
2759,"Little Princess, The",1939,Children's Drama
2760,"Truth or Consequences, N.M.",1997,Action Crime Romance
2761,"Evening Star, The",1996,Comedy Drama
2762,Love Stinks,1999,Comedy
2763,I'm Not Rappaport,1996,Comedy
2764,Herbie Goes to Monte Carlo,1977,Adventure Children's Comedy
2765,"Gods Must Be Crazy II, The",1989,Comedy
2766,Meatballs III,1987,Comedy
2767,Meatballs 4,1992,Comedy
2768,Under the Rainbow,1981,Comedy
2769,Desert Bloom,1986,Drama
2770,"Fiendish Plot of Dr. Fu Manchu, The",1980,Comedy
2771,Angel and the Badman,1947,Western
2772,Mr. Wrong,1996,Comedy
2773,Coogan's Bluff,1968,Crime
2774,My Giant,1998,Comedy
2775,"Real Blonde, The",1997,Comedy
2776,Major League: Back to the Minors,1998,Comedy
2777,"Twelve Chairs, The",1970,Comedy
2778,Madame Sousatzka,1988,Drama
2779,North,1994,Comedy
2780,Even Cowgirls Get the Blues,1993,Comedy Romance
2781,H.O.T.S.,1979,Comedy
2782,Sirens,1994,Comedy Drama
2783,"Toxic Avenger Part III: The Last Temptation of Toxie, The",1989,Comedy Horror
2784,"$1,000,000 Duck",1971,Children's Comedy
2785,"Barefoot Executive, The",1971,Children's Comedy
2786,Monkey Shines,1988,Horror Sci-Fi
2787,"Daytrippers, The",1996,Mystery
2788,"Innocents, The",1961,Thriller
2789,"Slingshot, The",Kådisbellan ,Comedy Drama
2790,Fear,1996,Thriller
2791,"Promise, The",La Promesse,Drama
2792,Girls Town,1996,Drama
2793,Love Serenade,1996,Comedy
2794,And God Created Woman,1988,Comedy Drama Romance
2795,Ladybird Ladybird,1994,Drama
2796,Committed,2000,Comedy Drama
2797,Fatal Beauty,1987,Action Crime
2798,"Funeral, The",1996,Drama
2799,"Return of Martin Guerre, The","Retour de Martin Guerre, Le",Drama
2800,"Governess, The",1998,Drama Romance
2801,I'm the One That I Want,2000,Comedy
2802,Mephisto,1981,Drama War
2803,Shakes the Clown,1991,Comedy
2804,Traveller,1997,Drama
2805,"Draughtsman's Contract, The",1982,Drama
2806,Two Moon Juction,1988,Drama
2807,Nico Icon,1995,Documentary
2808,Psycho Beach Party,2000,Comedy Horror Thriller
2809,And the Ship Sails On,E la nave va,Comedy War
2810,Aimée & Jaguar,1999,Drama Romance
2811,Heavyweights,1994,Children's Comedy
2812,Carmen,1984,Drama
2813,Room at the Top,1959,Drama
2814,Clara's Heart,1988,Drama
2815,"Idolmaker, The",1980,Drama
2816,Prince of the City,1981,Drama
2817,"Lovers on the Bridge, The",Les Amants du Pont-Neuf,Drama Romance
2818,Marked for Death,1990,Action Drama
2819,Firewalker,1986,Adventure
2820,"Devil's Brigade, The",1968,War
2821,Howling II: Your Sister Is a Werewolf,1985,Horror
2822,"Dorado, El",1967,Western
2823,Psycho II,1983,Horror Thriller
2824,"Fury, The",1978,Horror
2825,Wild Bill,1995,Western
2826,Rent-A-Cop,1988,Action Comedy
2827,"Dancer, Texas Pop. 81",1998,Comedy Drama
2828,From the Hip,1987,Comedy
2829,"Hot Spot, The",1990,Drama Romance
2830,Carnosaur,1993,Horror Sci-Fi
2831,Problem Child 2,1991,Comedy
2832,Ed,1996,Comedy
2833,Othello,1952,Drama
2834,Desperate Measures,1998,Crime Drama Thriller
2835,"Giant Gila Monster, The",1959,Horror Sci-Fi
2836,Rawhead Rex,1986,Horror Thriller
2837,April Fool's Day,1986,Comedy Horror
2838,Blood Beach,1981,Action Horror
2839,"Funhouse, The",1981,Horror
2840,Eyes Without a Face,1959,Horror
2841,"Hideous Sun Demon, The",1959,Horror Sci-Fi
2842,Psycho III,1986,Horror Thriller
2843,Carnosaur 2,1995,Horror Sci-Fi
2844,"Masque of the Red Death, The",1964,Horror
2845,"Brain That Wouldn't Die, The",1962,Horror Sci-Fi
2846,Phantasm III: Lord of the Dead,1994,Horror
2847,Class of Nuke 'Em High,1986,Comedy Horror
2848,"Shaggy D.A., The",1976,Children's Comedy
2849,Cross of Iron,1977,War
2850,Glen or Glenda,1953,Drama
2851,"Idiots, The",Idioterne,Comedy Drama
2852,"Trigger Effect, The",1996,Drama Thriller
2853,"Charlie, the Lonesome Cougar",1967,Adventure Children's
2854,"Adventures of Elmo in Grouchland, The",1999,Children's Comedy
2855,Anna Karenina,1997,Drama Romance
2856,Eddie,1996,Comedy
2857,Deterrence,1998,Thriller
2858,Blood Feast,1963,Horror
2859,Artemisia,1997,Drama
2860,Fright Night Part II,1989,Horror
2861,Love and a .45,1994,Thriller
2862,"Bridge at Remagen, The",1969,Action War
2863,House Arrest,1996,Comedy
2864,Carpool,1996,Comedy Crime
2865,In Dreams,1999,Thriller
2866,Chairman of the Board,1998,Comedy
2867,Meet the Deedles,1998,Children's Comedy
2868,All the Vermeers in New York,1990,Comedy Drama Romance
2869,Stay Tuned,1992,Comedy
2870,"Garden of Finzi-Contini, The","Giardino dei Finzi-Contini, Il",Drama
2871,Funny Bones,1995,Comedy
2872,"Believers, The",1987,Horror Thriller
2873,Gun Shy,2000,Comedy
2874,Go West,1925,Comedy
2875,"Kid, The",1921,Action
2876,Curse of the Puppet Master,1998,Horror Sci-Fi Thriller
2877,Shaft in Africa,1973,Action Crime
2878,Barney's Great Adventure,1998,Adventure Children's
2879,"Baby-Sitters Club, The",1995,Children's
2880,Lassie,1994,Adventure Children's
2881,Parasite,1982,Horror Sci-Fi
2882,Come See the Paradise,1990,Drama Romance
2883,Without Limits,1998,Drama
2884,Airport 1975,1974,Drama
2885,Jerry Springer: Ringmaster,1998,Drama
2886,Not One Less,Yi ge dou bu neng shao,Drama
2887,Eyes of Laura Mars,1978,Mystery Thriller
2888,Tom & Viv,1994,Drama
2889,"Haunted World of Edward D. Wood Jr., The",1995,Documentary
2890,Solas,1999,Drama
2891,"Black Cat, White Cat","Crna macka, beli macor",Comedy Romance
2892,Warriors of Virtue,1997,Action Adventure Children's Fantasy
2893,Isn't She Great?,2000,Comedy
2894,B*A*P*S,1997,Comedy
2895,"Big Tease, The",1999,Comedy
2896,Hush,1998,Thriller
2897,House Party 3,1994,Comedy
2898,Blood & Wine,1997,Drama
2899,A Chef in Love,1996,Comedy
2900,Shadrach,1998,Drama
2901,"Third Miracle, The",1999,Drama
2902,Caught,1996,Drama Thriller
2903,This Is My Father,1998,Drama Romance
2904,Twilight,1998,Crime Drama
2905,"Chamber, The",1996,Drama
2906,"Underneath, The",1995,Mystery Thriller
2907,Blink,1994,Thriller
2908,Guinevere,1999,Drama Romance
2909,Prancer,1989,Children's Drama
2910,"Damsel in Distress, A",1937,Comedy Musical Romance
2911,Vibes,1988,Adventure Comedy
2912,Perfect Blue,1997,Animation Mystery
2913,When Night Is Falling,1995,Drama Romance
2914,"Story of G.I. Joe, The",1945,War
2915,Illuminata,1998,Comedy
2916,Jimmy Hollywood,1994,Comedy
2917,First Kid,1996,Children's Comedy
2918,8 1/2 Women,1999,Comedy
2919,Hot Lead and Cold Feet,1978,Comedy Western
2920,Alvarez Kelly,1966,Western
2921,Mr. Jealousy,1997,Comedy Romance
2922,"Cérémonie, La",1995,Drama
2923,Burnt Offerings,1976,Horror
2924,Deadly Friend,1986,Horror
2925,Vagabond,Sans toit ni loi,Drama
2926,Communion,"a.k.a. Alice, Sweet Alice/Holy Terror",Horror
2927,Force of Evil,1948,Film-Noir
2928,"Castle, The",1997,Comedy
2929,Hana-bi,1997,Comedy Crime Drama
2930,Hotel de Love,1996,Comedy Romance
2931,Cosi,1996,Comedy
2932,"Velocity of Gary, The",1998,Comedy Romance
2933,Dangerous Beauty,1998,Drama
2934,"Adventures of Pinocchio, The",1996,Adventure Children's
2935,Bedrooms & Hallways,1998,Comedy Romance
2936,Wild Man Blues,1998,Documentary
2937,Trouble in Paradise,1932,Comedy Romance
2938,Topaz,1969,Thriller
2939,Beautiful,2000,Comedy Drama
2940,"Night Porter, The",Il Portiere di notte,Drama
2941,Groove,2000,Drama
2942,"Champ, The",1979,Drama
2943,Only Angels Have Wings,1939,Drama
2944,Black Sabbath,"Tre Volti Della Paura, I",Horror
2945,Private School,1983,Comedy
2946,Safe Men,1998,Comedy
2947,Body Parts,1991,Horror
2948,Assassination,1987,Action
2949,Trixie,1999,Comedy
2950,"Devil and Max Devlin, The",1981,Comedy
2951,"Guardian, The",1990,Horror Thriller
2952,Six-String Samurai,1998,Action Adventure Sci-Fi
2953,"Odd Couple II, The",1998,Comedy
2954,"Associate, The",1996,Comedy
2955,Bitter Moon,1992,Drama
2956,Amos & Andrew,1993,Comedy
2957,Santa Fe Trail,1940,Drama Romance Western
2958,Hell in the Pacific,1968,Drama War
2959,"Big Country, The",1958,Romance Western
2960,My Name Is Joe,1998,Drama Romance
2961,"Paradine Case, The",1947,Drama
2962,Female Perversions,1996,Drama
2963,Curdled,1996,Crime
2964,Some Mother's Son,1996,Drama
2965,"Good Man in Africa, A",1994,Action Adventure
2966,"Boys of St. Vincent, The",1993,Drama
2967,Beyond Silence,1996,Drama
2968,Switchblade Sisters,1975,Crime
2969,"Goodbye, Lover",1999,Comedy Crime Thriller
2970,Airport '77,1977,Drama
2971,Crime and Punishment in Suburbia,2000,Comedy Drama
2972,Autumn Sonata,Höstsonaten ,Drama
2973,Heaven's Prisoners,1996,Mystery Thriller
2974,Gridlock'd,1997,Crime
2975,Knightriders,1981,Action Adventure Drama
2976,Unforgettable,1996,Thriller
2977,Never Talk to Strangers,1995,Thriller
2978,Jude,1996,Drama
2979,Eye for an Eye,1996,Drama Thriller
2980,Love Affair,1994,Drama Romance
2981,"Henry: Portrait of a Serial Killer, Part 2",1996,Crime Horror
2982,Lonely Are the Brave,1962,Drama Western
2983,Native Son,1986,Drama
2984,"Endless Summer 2, The",1994,Documentary
2985,"Lodger, The",1926,Thriller
2986,"Rich Man's Wife, The",1996,Thriller
2987,Band of the Hand,1986,Action
2988,Surf Nazis Must Die,1987,Drama
2989,Class Reunion,1982,Comedy
2990,"Bedroom Window, The",1987,Thriller
2991,Monsieur Verdoux,1947,Comedy
2992,Land Before Time III: The Time of the Great Giving,1995,Animation Children's
2993,Tetsuo II: Body Hammer,1992,Sci-Fi
2994,Fun and Fancy Free,1947,Animation Children's Musical
2995,Make Mine Music,1946,Animation Children's Musical
2996,Silent Fall,1994,Drama Thriller
2997,Panther,1995,Drama
2998,"King of Marvin Gardens, The",1972,Crime Drama
2999,Alien Escape,1995,Horror Sci-Fi
3000,About Adam,2000,Comedy
3001,Roommates,1995,Comedy Drama
3002,Best Laid Plans,1999,Crime Drama
3003,"Zed & Two Noughts, A",1985,Drama
3004,Nil By Mouth,1997,Drama
3005,Touch,1997,Romance
3006,"Concorde: Airport '79, The",1979,Drama
3007,S.F.W.,1994,Drama
3008,Trial by Jury,1994,Thriller
3009,Cyclo,1995,Crime Drama
3010,Metroland,1997,Comedy Drama
3011,"Monster, The",Il Mostro,Comedy
3012,Bent,1997,Drama War
3013,Mass Appeal,1984,Drama
3014,Wanted: Dead or Alive,1987,Action
3015,And God Created Woman,Et Dieu&#8230;Créa la Femme,Drama
3016,"Circus, The",1928,Comedy
3017,Killer's Kiss,1955,Film-Noir
3018,Stage Fright,1950,Mystery Thriller
3019,Chinese Box,1997,Drama Romance
3020,Faust,1994,Animation Comedy Thriller
3021,One Night Stand,1997,Drama
3022,"Price Above Rubies, A",1998,Drama
3023,Judy Berlin,1999,Drama
3024,Mike's Murder,1984,Mystery
3025,"Sheltering Sky, The",1990,Drama
3026,"Garbage Pail Kids Movie, The",1987,Adventure Children's
3027,Widows' Peak,1994,Drama
3028,"Legend of 1900, The",Leggenda del pianista sull'oceano,Drama
3029,"Source, The",1999,Documentary
3030,Poison,1991,Drama
3031,Turtle Diary,1985,Drama
3032,Castle Freak,1995,Horror
3033,Zeus and Roxanne,1997,Children's
3034,Faces,1968,Drama
3035,"Colonel Chabert, Le",1994,Drama Romance War
3036,Deceiver,1997,Crime
3037,Amityville: Dollhouse,1996,Horror
3038,Plenty,1985,Drama
3039,"Ilsa, She Wolf of the SS",1974,Horror
3040,"Hi-Lo Country, The",1998,Drama Western
3041,Manny & Lo,1996,Drama
3042,"Outlaw, The",1943,Western
3043,"Cure, The",1995,Drama
